Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Double Burger Meal EGY QC,Famous Cheese Star EGY QC,,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Chicken Spicy Meal EGY QC,,,,,,,,,,,,,,
Chicken Wrap Spicy Meal EGY QC,,,,,,,,,,,,,,
Crispy Culrs (Medium) EGY,,,,,,,,,,,,,,
Crispy Culrs (Medium) EGY,,,,,,,,,,,,,,
Mush&Swiss Sand  EGY,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Chicken Fillet HRD EGY TO,,,,,,,,,,,,,,
Crispy Culrs (Medium) EGY,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,
Mushroom Super Star Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Chicken Fillet Meal EGY QC,,,,,,,,,,,,,
Mushroom Angus Meal EGY QC,,,,,,,,,,,,,,
Pepsi Regular EGY,,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Delivery Charges,Medium Skin Fries  EGY TO,Mushroom Big Solo QC,,,,,,,,,,,,
Chicken Spicy Meal EGY QC,,,,,,,,,,,,,,
Delivery Charges,Grilled Chicken Meal HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,,,,
Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,,
Double Chicken Mushroom & Swiss Sandwich - Meal QC,,,,,,,,,,,,,,
Super Star Chicken(S) EGY QC,Super Star Meal EGY QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Spicy Meal EGY QC,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Kids Cheeseburger&Toy EGY QC,,,,,,,,,,,,,,
Delivery Charges,Mush&Swiss Sand  EGY TO,Super Star Meal HD EGY QC,,,,,,,,,,,,
Chicken Fillet HRD EGY TO,Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Delivery Charges,FREE DELIVERY,Ranch Dressing Cup HRD EGY TO,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Chicken Santfee Sandwich EGY TO,Delivery Charges,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal HD EGY QC,Delivery Charges,Famous Cheese Star HD EGY QC,Jalapeno Grill Chicken HD EGY QC,Mushroom Angus Meal HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,
American Cheese HRD EGY TO,Cheddar Cheese 4 OZ EGY TO,Chicken Fillet HRD EGY TO,Chicken Spicy Meal HD EGY QC,Chicken Star 6 Pcs EGY TO,Delivery Charges,Lettuce HRD EGY TO,Mushroom&Swiss Meal HD EGY QC,Super Star Meal HD EGY QC,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Chicken Fillet Meal EGY QC,Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Jalapeno Chicken Meal EGY QC,,,,,,,,,,,,,,
Angus Classic Meal EGY QC,,,,,,,,,,,,,,
Curly Fries Loaded with Mushroom EGY TO,Large Pepsi  EGY TO,,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich - Meal QC,Mushroom Angus Meal EGY QC,,,,,,,,,,,,,
Crispy Culrs (Large) EGY TO,Delivery Charges,Loaded Fries EGY TO,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Big Delux EGY TO,Chicken Spicy Meal EGY QC,Mushrom Angus Sandwich  EGY TO,,,,,,,,,,,,
Crispy Culrs (Medium) EGY,El Kabeer Meal EGY QC,Ranch Dressing Cup HRD EGY,Tiger Chili Cup EGY,,,,,,,,,,,
Ketchup Packet HRD EGY,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Famous Cheese Star EGY QC,Medical Mask  EGY,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Crispy Culrs (Large) EGY TO,,,,,,,,,,,,,
Large Pepsi  EGY TO,,,,,,,,,,,,,,
Jalapeno Chicken Sandwich EGY,Pepper Cheese  EGY,Small Aquafina EGY,,,,,,,,,,,,
Chicken Salad  EGY TO,Super Star Meal EGY QC,Super Star Sandwich EGY TO,,,,,,,,,,,,
Chocolate Chip Cookie Ice Cream EGY TO,,,,,,,,,,,,,,
Big Delux EGY,Famous Cheese Star EGY QC,Super Star Meal EGY QC,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Mushroom Double Treat QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Famous Cheese Star EGY QC,Large Skin Fries  EGY,Mayonnaise Pack EGY,,,,,,,,,,,
Chicken Fillet HRD EGY,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Large Pepsi  EGY,,,,,,,,,,,,,,
Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich EGY TO,Chicken Salad  EGY TO,Delivery Charges,,,,,,,,,,,,
4oz Jalapeno Cup  EGY TO,Cheddar Cheese 4 OZ EGY TO,Chicken Wrap Org Meal HD EGY QC,Delivery Charges,,,,,,,,,,,
5Pc Tender Meal EGY QC,Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Cheddar Cheese 4 OZ EGY,Chicken Star 6Pc Meal EGY QC,Mushroom Double Treat QC,Super Star Sandwich EGY,,,,,,,,,,
Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,,
Crispy Culrs (Large) EGY,,,,,,,,,,,,,,
Pepsi 1 Liter HRD EGY,,,,,,,,,,,,,,
Chicken Spicy Meal EGY QC,,,,,,,,,,,,,,
Chicken Spicy Meal EGY QC,,,,,,,,,,,,,,
Pepsi 1 Liter HRD EGY,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,Lettuce HRD EGY TO,O/Super Star Chicken Sandwich KSA EGY TO,Tomato HRD EGY TO,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Large Pepsi  EGY,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Crispy Culrs (Medium) EGY TO,Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Jalapeno Chicken Meal EGY QC,,,,,,,,,,,,,
Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Mushroom Angus Meal EGY QC,,,,,,,,,,,,,,
Mush Super Star Sandwich  EGY,,,,,,,,,,,,,,
Crispy Culrs (Medium) EGY,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,Cheddar Cheese 4 OZ EGY TO,Delivery Charges,,,,,,,,,,,,
Delivery Charges,Mushroom Angus Meal HD EGY QC,,,,,,,,,,,,,
Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Chicken Wrap Spicy sand EGY TO,Choc ChipCookie  EGY TO,Delivery Charges,Loaded Fries EGY TO,Santafee  Sauce  Cup EGY TO,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Choc ChipCookie  EGY TO,Crispy Culrs (Medium) EGY TO,Delivery Charges,Famous Cheese Star HD EGY QC,Mush Super Star Sandwich  EGY TO,Mush&Swiss Sand  EGY TO,Super Star Meal HD EGY QC,,,,,,,
Delivery Charges,Loaded Fries EGY TO,,,,,,,,,,,,,
Delivery Charges,Mushroom&Swiss Meal HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,,,,
Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,,,
Chicken Fillet Meal HD EGY QC,Choc ChipCookie  EGY TO,Delivery Charges,Jalpeno Chicken Meal HD EGY QC,,,,,,,,,,,
4oz Mushroom Sauce Cup  EGY TO,Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,
Crispy Culrs (Large) EGY TO,Delivery Charges,Kids Chicken Star HD EGY QC,Mirinda Orange Can EGY TO,Super Star Meal HD EGY QC,,,,,,,,,,
Chicken Star 6 Pcs EGY TO,Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Delivery Charges,Mush&Swiss Sand  EGY TO,Mushroom EGY TO,Mustard Cup EGY TO,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Crispy Culrs (Large) EGY,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich - Meal HD QC,Delivery Charges,,,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Vodafone Mushroom&Cookie HD EGY QC,,,,,,,,,,,,,,
Chicken Star 6 Pcs EGY TO,,,,,,,,,,,,,,
Delivery Charges,Vodafone Famous Cheese HD EGY QC,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Large Pepsi  EGY TO,,,,,,,,,,,,,,
Large Pepsi  EGY TO,,,,,,,,,,,,,,
Large Pepsi  EGY TO,,,,,,,,,,,,,,
Diet 7Up Cans EGY TO,,,,,,,,,,,,,,
Loaded Fries EGY TO,,,,,,,,,,,,,,
Chicken Fillet HRD EGY TO,Medium Skin Fries  EGY TO,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Fillet HRD EGY TO,Chicken Star 9 Pcs EGY TO,Crispy Culrs (Large) EGY TO,Super Star Sandwich EGY TO,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Delivery Charges,Mushroom Super Star Meal HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Super Star Chicken(N) HD EGY QC,,,,,,,,,,,,,
3PC Tender EGY TO,Add Spicy Powder HRD TO,Crispy Culrs (Large) EGY TO,Delivery Charges,El Kabeer Meal EGY QC,Honey Mustard Cup HRD EGY TO,Mush&Swiss Sand  EGY TO,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Famous Cheese Star EGY QC,,,,,,,,,,,,,
Ketchup Packet HRD EGY,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,,
Chicken Salad  EGY,,,,,,,,,,,,,,
Small Aquafina EGY,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Famous Cheese Star EGY QC,,,,,,,,,,,,,
Ketchup Packet HRD EGY,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Chicken Star 9 Pcs EGY TO,Choc ChipCookie  EGY TO,Delivery Charges,,,,,,,,,,,,
Big Delux EGY,,,,,,,,,,,,,,
Medium Pepsi  EGY,,,,,,,,,,,,,,
Crispy Culrs (Medium) EGY,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Small Aquafina EGY,,,,,,,,,,,,,,
Crispy Culrs (Large) EGY,Tiger Chili Cup EGY,,,,,,,,,,,,,
Barbeque Cupp EGY TO,Crispy Culrs (Medium) EGY TO,Delivery Charges,Mushroom Super Star Meal HD EGY QC,,,,,,,,,,,
Chicken Santfee Sandwich EGY TO,Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Delivery Charges,Mushrom Angus Sandwich  EGY TO,Tomato HRD EGY TO,,,,,,,,,,
Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Large Skin Fries  EGY TO,Roast Beef & Cheeder  EGY TO,,,,,,,,,,,,
Angus Orginal Meal EGY QC,,,,,,,,,,,,,,
Mushroom Supper Star Chicken Sandwich EGY,Roast Beef & Cheeder  EGY,,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich - Meal QC,Large Pepsi  EGY,Loaded Fries EGY,Small Aquafina EGY,,,,,,,,,,,
Double Chicken Mushroom & Swiss Sandwich - Meal QC,,,,,,,,,,,,,,
Angus Orginal Meal EGY QC,Cheddar Cheese 4 OZ EGY TO,Mayonnaise Pack EGY TO,Super Star Meal EGY QC,,,,,,,,,,,
1PC Tender (S) EGY TO,Chicken Fillet Meal EGY QC,Super Star Chicken(N) EGY QC,,,,,,,,,,,,
Jalapeno Grill Chicken Meal EGY QC,Jalapeno Grilled Chicken Sandwich EGY TO,Large Skin Fries  EGY TO,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Famous Cheese Star EGY QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Spicy Meal EGY QC,,,,,,,,,,,,,
Small Aquafina EGY,,,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Angus Thick Burger Sand  EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Jalapeno Angus Sandwich EGY TO,,,,,,,,,,,
Chicken Fillet Meal EGY QC,Famous Cheese Star EGY QC,,,,,,,,,,,,,
Vodafone Famous Cheese &Cokie EGY QC,,,,,,,,,,,,,,
Mushroom&Swiss Meal EGY QC,Super Star Chicken(N) EGY QC,,,,,,,,,,,,,
Chicken Bites EGY TO,Crispy Culrs (Medium) EGY TO,,,,,,,,,,,,,
Mayonnaise Pack EGY,,,,,,,,,,,,,,
5 Pc  Spicy Chicken Tender EGY TO,Barbeque Cupp EGY TO,Cordon Blue Meal HD EGY QC,Delivery Charges,Ranch Dressing Cup HRD EGY TO,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Grilled Chicken Fillet EGY TO,Grilled Chicken Meal EGY QC,,,,,,,,,,,,,
Add Spicy Powder HRD TO,Chicken Bites EGY TO,Delivery Charges,Kids Cheese Burger HD EGY QC,,,,,,,,,,,
Chicken Spicy Meal HD EGY QC,Delivery Charges,Ranch Dressing Cup HRD EGY TO,,,,,,,,,,,,
Delivery Charges,El Kabeer Meal EGY QC,,,,,,,,,,,,,
Delivery Charges,Loaded Fries EGY TO,,,,,,,,,,,,,
Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,,,
Add On Loaded Fries EGY TO,Barbeque Cupp EGY TO,Chicken Bites EGY TO,Delivery Charges,Mushroom Super Star Meal HD EGY QC,,,,,,,,,,
Curly Fries Loaded with Mushroom EGY TO,Delivery Charges,,,,,,,,,,,,,
Crispy Culrs (Large) EGY TO,Delivery Charges,Super Star Chicken(N) HD EGY QC,,,,,,,,,,,,
Chicken Fillet Meal HD EGY QC,Chicken Wrap Org Meal HD EGY QC,Delivery Charges,Jalpeno Chicken Meal HD EGY QC,,,,,,,,,,,
Medium Pepsi  EGY,,,,,,,,,,,,,,
Large Pepsi  EGY,,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Crispy Culrs (Large) EGY TO,Large Pepsi  EGY TO,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,Mushroom Double Treat QC,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Large Pepsi  EGY,,,,,,,,,,,,,,
Medium Pepsi  EGY,,,,,,,,,,,,,,
Large Pepsi  EGY,,,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich - Meal QC,,,,,,,,,,,,,,
Large Pepsi  EGY,,,,,,,,,,,,,,
Large Pepsi  EGY,,,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich - Meal QC,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Angus Orginal Meal EGY QC,Cheddar Cheese 4 OZ EGY,,,,,,,,,,,,
Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,,,
Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Delivery Charges,Vodafone Famous Cheese HD EGY QC,,,,,,,,,,,,,
Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Chicken Fillet Meal HD EGY QC,Delivery Charges,Loaded Fries EGY TO,,,,,,,,,,,,
Delivery Charges,Mushroom Angus Meal HD EGY QC,,,,,,,,,,,,,
Chicken Santfee Sandwich EGY TO,Delivery Charges,Mushroom Angus Meal EGY QC,,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Jalapeno Angus HD EGY QC,Mayonnaise Pack EGY TO,O/Super Star Chicken Sandwich KSA EGY TO,Tomato HRD EGY TO,,,,,,,,,
Crispy Culrs (Medium) EGY TO,Delivery Charges,Jalapeno Angus HD EGY QC,,,,,,,,,,,,
Choc ChipCookie  EGY TO,School Chicken Fillet EGY QC,School Famous Cheese EGY QC,,,,,,,,,,,,
5Pc Tender Meal EGY QC,Cheddar Cheese 4 OZ EGY,Chicken Fillet Meal EGY QC,Famous Cheese Star EGY QC,Mushroom&Swiss Meal EGY QC,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Grilled Chicken Fillet EGY TO,,,,,,,,,,,,,,
Chicken Santfee Sandwich EGY TO,Chicken Spicy Meal EGY QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Crispy Culrs (Large) EGY TO,,,,,,,,,,,,,
Angus Orginal Meal EGY QC,,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Loaded Fries EGY TO,,,,,,,,,,,,,,
Jalapeno Chicken Meal EGY QC,,,,,,,,,,,,,,
Vodafone Famous Cheese &Cokie EGY QC,,,,,,,,,,,,,,
Mush&Swiss Sand  EGY TO,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Small Aquafina EGY,,,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY TO,Cheddar Cheese 4 OZ EGY TO,El Kabeer Meal EGY QC,,,,,,,,,,,,
Small Aquafina EGY,,,,,,,,,,,,,,
Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,,
Famous Cheese Star EGY QC,Ranch Dressing Cup HRD EGY,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Al Ostora Meal EGY QC,,,,,,,,,,,,,
Chicken Santfee Sandwich EGY TO,Medium Pepsi  EGY TO,,,,,,,,,,,,,
Delivery Charges,Extra Mayonnaise EGY TO,Grilled Chicken Fillet EGY TO,Lettuce HRD EGY TO,Tomato HRD EGY TO,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Mushroom & Swiss Sandwich - Meal HD QC,Delivery Charges,Ranch Dressing Cup HRD EGY TO,,,,,,,,,,,
Chicken Star 6 Pcs EGY TO,Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Fillet Meal HD EGY QC,Delivery Charges,Mustard Cup EGY TO,Super Star Meal HD EGY QC,,,,,,,,,,
Mirinda Orange Can EGY,Roast Beef & Cheeder  EGY,,,,,,,,,,,,,
Mayonnaise Pack EGY TO,Super Star Meal HD EGY QC,,,,,,,,,,,,,
Crispy Culrs (Large) EGY TO,Delivery Charges,Large Skin Fries  EGY TO,Mush&Swiss Sand  EGY TO,Mushroom EGY TO,,,,,,,,,,
Chicken Spicy Meal HD EGY QC,Crispy Culrs (Large) EGY TO,Delivery Charges,,,,,,,,,,,,
Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,,,
Crispy Culrs (Medium) EGY TO,Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,
Delivery Charges,Mush&Swiss Sand  EGY TO,,,,,,,,,,,,,
Delivery Charges,Monster Angus Meal HD EGY QC,,,,,,,,,,,,,
Chicken Fillet Meal EGY QC,Chicken Spicy Meal EGY QC,,,,,,,,,,,,,
Angus Promo Feast EGY QC,Delivery Charges,,,,,,,,,,,,,
Chicken Fillet HRD EGY TO,Chicken Wrap Spicy sand EGY TO,Delivery Charges,Mirinda Orange Can EGY TO,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich EGY TO,,,,,,,,,,,,,,
Delivery Charges,Famous Star Meal HD EGY QC,Roastbeef Cheddar HD EGY QC,,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,El Kabeer Meal EGY QC,,,,,,,,,,,,
3PC Tender EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Ranch Dressing Cup HRD EGY TO,Super Star Chicken(N) HD EGY QC,,,,,,,,,,
Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,,
Angus Promo Feast EGY QC,Delivery Charges,,,,,,,,,,,,,
Chicken Fillet HRD EGY,Extra Mayonnaise EGY,Famous Cheese Star EGY QC,Lettuce HRD EGY,Onion HRD EGY,,,,,,,,,,
Jalapeno Chicken Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,
Angus Promo Feast EGY QC,Mush&Swiss Sand  EGY TO,,,,,,,,,,,,,
Delivery Charges,Super Star Chicken(N) HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,Vodafone Famous Cheese HD EGY QC,,,,,,,,,,,,
Delivery Charges,Jalpeno Chicken Meal HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Mushroom Angus Meal HD EGY QC,,,,,,,,,,,,,
Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,,
Chicken Spicy Meal EGY QC,,,,,,,,,,,,,,
Vodafone Famous Cheese &Cokie EGY QC,,,,,,,,,,,,,,
Jalapeno Angus EGY QC,,,,,,,,,,,,,,
Delivery Charges,Loaded Fries EGY TO,S/Super Star Chicken Sandwich KSA EGY TO,,,,,,,,,,,,
Chicken Wrap Spicy sand EGY TO,Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,
Chicken Fillet Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,,
Delivery Charges,Jalpeno Chicken Meal HD EGY QC,Mush&Swiss Sand  EGY TO,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Delivery Charges,Famous Star Meal HD EGY QC,Small Aquafina EGY TO,,,,,,,,,,,,
Delivery Charges,Jalpeno Chicken Meal HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,,,
Super Star Meal EGY QC,Super Star Sandwich EGY,,,,,,,,,,,,,
Angus Classic Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Super Star Chicken(S) EGY QC,,,,,,,,,,,,,
Cordon Blue Sandwich  EGY,Medium Skin Fries  EGY,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Vodafone Mushroom&Cookie HD EGY QC,,,,,,,,,,,,,
Chicken Wrap Spicy sand EGY TO,Delivery Charges,Mirinda Orange Can EGY TO,,,,,,,,,,,,
Angus Clasic Meal HD EGY QC,Delivery Charges,Mush&Swiss Sand  EGY TO,,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Delivery Charges,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Fillet Meal HD EGY QC,Crispy Culrs (Large) EGY TO,Delivery Charges,Super Star Sandwich EGY TO,,,,,,,,,,
Big Solo Meal EGY QC,Crispy Culrs (Large) EGY TO,Delivery Charges,Grilled Chicken Meal HD EGY QC,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Grilled Chicken Meal EGY QC,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Cheddar Cheese 4 OZ EGY,Chicken Fillet HRD EGY,Chicken Star 9 Pcs EGY,El Kabeer Meal EGY QC,Tiger Chili Cup EGY,,,,,,,,,
4oz Jalapeno Cup  EGY,Cordon Blue Meal EGY QC,Medical Mask  EGY,Mush&Swiss Sand  EGY,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Cheddar Cheese 4 OZ EGY,Super Star Chicken(N) EGY QC,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Cheddar Cheese 4 OZ EGY,Super Star Meal EGY QC,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Star 9 Pcs EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,,,,,,,,,,,
Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,,,,
5Pc Tender WDrink HD EGY QC,Delivery Charges,,,,,,,,,,,,,
Delivery Charges,Super Star Chicken(N) HD EGY QC,,,,,,,,,,,,,
Chicken Wrap Spicy sand EGY TO,Super Star Meal HD EGY QC,,,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Angus Stars Meal EGY QC,Chicken Bites EGY TO,Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Delivery Charges,El Kabeer Meal EGY QC,Kids Burger WToy HD EGY QC,Kids Cheese Burger WToy HD EGY QC,Kids Star 4Pc WToy HD EGY QC,,,,,,,
Delivery Charges,Double Chicken Mushroom & Swiss Sandwich - Meal HD QC,,,,,,,,,,,,,
Delivery Charges,Large Skin Fries  EGY TO,Mushroom&Swiss Meal HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,,
Choc ChipCookie  EGY TO,Curly Fries Loaded with Mushroom EGY TO,Delivery Charges,Mushroom Angus Meal HD EGY QC,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Chicken Bites EGY TO,Chicken Star 6 Pcs EGY TO,Delivery Charges,Mushroom Big Solo QC,Tiger Chili Cup EGY TO,,,,,,,,,,
